draft_id,draft_time,clock,draft_entry_id,tournament_entry_id,tournament_round_draft_entry_id,tournament_round_number,player_name,position_name,bye_week,projection_adp,pick_order,overall_pick_number,team_pick_number,pick_points,roster_points,playoff_team
0ed4d056-b375-4a70-805e-58544fc14c97,2022-09-06 23:29:39,30,42fd9cdd-3416-4c47-91f8-360e5e145d4a,38b43e8d-85e7-4c3a-ad58-8356b6dce3c7,b963f8f1-7e0a-4157-a686-63ae7b3c92f1,1,K.J. Osborn,WR,7,148.16,4,141,12,6.6,1716.42,0
0f07cb42-503c-4fd6-83ef-99348e09213c,2022-09-04 1:52:10,30,5c23d960-3e21-4122-8026-b06851a70d59,33395a42-52e3-4379-832d-f309eb97c886,f244bda0-8318-44ea-88f8-2d6bb93388ba,1,Curtis Samuel,WR,14,198.75,8,200,17,90.7,1697.02,0
0ff030ed-97f6-466b-82bf-d9de6d027262,2022-07-19 4:20:00,28800,eb1782e1-159b-411c-9fef-6360c043cca8,1a6ccd17-81a5-4033-af98-1fe906a3dfae,313f062e-588f-4b50-8949-7a09c0b85ba4,1,Jakobi Meyers,WR,10,129.01,1,121,11,70.4,1619.06,0
10798185-93e4-4226-9215-74db29f2a512,2022-08-29 6:58:11,3600,e30eb0a6-c3e3-4e0c-96b6-3dd807497260,8978906c-b8e5-42be-ad0f-80d2aa7e6fe0,762f2ddb-5d51-4ae7-b4b4-c4930ec2f7d4,1,Mike Gesicki,TE,11,167.6,6,174,15,49.5,1643.7,0
10fffa9a-6480-415e-9192-36863db407d1,2022-08-29 20:54:38,3600,e619dd37-172b-4c0d-87d7-d73f41dd7ccd,1dc70f00-a688-4a3e-8016-9899c6c342b4,3b113921-64b5-4afa-8a52-89c0931d88b6,1,George Kittle,TE,9,52.33,5,53,5,60.8,1695.78,0
110b41ae-583c-49ad-9b8e-511724ab4424,2022-09-07 13:31:50,30,a1b5f95a-941a-4d48-9c09-1888379d30ce,ba2a2f83-c0e5-4145-9939-857a0b35264e,c3498432-a135-41b2-9325-94013d7d131c,1,Jaylen Waddle,WR,11,38.81,8,41,4,151.3,1657.22,0
1131db30-069a-4866-acbe-f4e505736ea8,2022-05-03 2:12:47,28800,4b2dac55-c8e1-4348-8b5a-332e0cd1bcdd,10cad208-8ea3-40d1-9232-8f6aeaa63bf9,caa79169-0f5b-44b8-b876-f5ab82780319,1,Jakobi Meyers,WR,10,134.37,9,153,13,72.4,1693.04,0
11354955-62e1-456a-b006-8b93d3a3c9da,2022-09-04 19:15:21,30,affbb06a-ba16-4c9f-b485-88062351b86b,7cc28820-03ea-40d4-9116-69a0d97d6cf7,4a5e0226-fa48-4af8-a584-a6e426b972b2,1,Tyreek Hill,WR,11,22.58,3,22,2,241,1667.98,0
11642e74-b908-4010-ae04-faf852efddb9,2022-05-02 19:28:28,28800,576f9639-0e53-49df-ba3c-f1bbfd3f666e,309acaf5-6700-4f1a-a0e5-76443534ce26,70a07825-d6d5-4bfb-bb3d-491f4e71fa72,1,James White,RB,0,214.01,8,200,17,0,1710.74,0
118f4934-e958-4143-bc1d-64c00b37f45b,2022-09-06 7:02:43,30,a0460715-beee-43e3-97d0-deacd294e51a,56e33de2-f8dc-4d03-b09d-61395a48ccef,3c9e1cfa-cb52-4267-97f8-9dce4629d2c3,1,Cam Akers,RB,7,57.46,11,62,6,27.3,1632.56,0
121ffe54-9507-4c93-ae74-274ca56cef07,2022-08-29 3:06:05,3600,ba324fd5-d282-432f-b267-d704e931423c,044d7a55-ef45-4df5-bc3c-d2377e2d070f,a90f0cb5-b947-4df0-b505-5d8521cf1354,1,Allen Lazard,WR,14,70.74,5,68,6,72.6,1839.38,0
eec0e9c3-6649-40e3-bbc3-03d949dc527f,2022-06-13 22:13:06,30,19ade869-b1a0-4fbd-8ac6-540c00ff1a6d,e9583f43-5713-4830-b576-67e338ed14f4,911f4e86-ca79-4555-88c6-d83f0322609e,1,Antonio Gibson,RB,14,68,3,70,6,73.6,1688.5,0
eefb4449-6141-47f6-8755-8f61f061fb65,2022-08-30 6:02:43,30,fc61f49f-0c64-4773-8ada-190cb619f9e5,76de0cb9-5f8a-4069-a43c-dfd0498b26b9,2ce3db5c-b287-4eb7-8400-880d423e5b54,1,Lamar Jackson,QB,10,48.01,10,58,5,190.88,1809.06,0
f01eb81f-c815-4da1-ab4b-e92962f7687d,2022-06-15 20:06:27,30,2d412e9d-0e99-4629-95a0-4e37f5684164,8f65e3db-9dd4-494e-8bfd-5c6a636414cb,71fffc8f-e715-4f44-8a48-fca8d1caf99a,1,Tyreek Hill,WR,11,20.95,7,18,2,241,1629.04,0
f0b3ae23-0539-496f-9ad4-1441a1c5d1bc,2022-05-16 19:24:32,30,83cd963b-b5f7-45a8-b548-a09fdabefe33,4559c074-3809-4c3d-b6bc-c3fe8b4478b0,ba3f9ab9-2977-4a55-883a-998e78850ecc,1,A.J. Brown,WR,7,23.8,5,29,3,168.7,1708.12,0
f0e45fb8-6b68-4dc0-8c78-a67a14e0d034,2022-06-16 8:47:15,30,450759a3-ff4f-4f12-b434-c468b5ce036c,5ec430ce-a317-448f-89f0-28b62847db49,4e1e533c-b7ea-4235-8150-ca35ded32f6f,1,Hunter Henry,TE,10,153.38,3,147,13,36.6,1751.44,0
f18246d2-28d5-4bb1-b5ac-7978e6e6ad6c,2022-05-13 1:18:48,30,eb0b61c3-a732-4f25-a585-a42a81e80b37,cf0b9f52-7e58-4a39-8292-b86e034c7289,e67daead-8899-4fa9-b8c8-0c881c80e0b2,1,Rhamondre Stevenson,RB,10,121.81,4,124,11,131.5,1862.14,0
f1b11b7c-61ee-4031-bf9c-e95a08cb9c5d,2022-07-31 20:51:36,30,59493539-0069-4e19-9eb5-c65cc8f21af3,c1ce3427-1423-43e5-8638-71e35859740b,97195c95-9ba6-4852-b624-720515f298a2,1,Marlon Mack,RB,9,175.66,12,181,16,0,1741.18,0
f1dc7b1a-d950-47a6-996a-32b8154532c2,2022-09-03 9:20:08,30,2730eb6a-47ee-419b-81ee-ad0e14a6826d,c6c37db2-d91b-4b29-95a9-e4441f10958e,53224ca6-c4c3-451d-83ed-3357788db672,1,CeeDee Lamb,WR,9,14.9,12,13,2,161.2,1654.48,0
1d47e093-ea6b-4bb9-91e5-58c219a82200,2022-06-04 7:02:02,28800,abe2c2f9-7e9a-4271-ae18-7ba98d8c1932,5e69b43a-b912-4010-9ee5-6ee75bfccbe2,a826728b-cc6a-47f5-b762-75c5e82c68b4,1,D'Onta Foreman,RB,13,200.8,10,207,18,85.6,1661.3,0
1e74c5dd-6e05-4b31-be47-a36cba329489,2022-08-26 22:37:03,3600,aaaa3137-fed9-40b5-9071-258c636af0e2,375fde2d-ddfc-40ec-a9e8-e4b67e487c1e,bc440711-ed44-4947-bb4a-a4a4919bcdf1,1,Alexander Mattison,RB,7,134.63,9,136,12,34.4,1668.34,0
1e9e372a-2cf6-4788-8217-bda213def2a4,2022-08-02 4:07:00,28800,a52f7f93-1e7b-4897-afd2-a0b727ebafc9,23bf7ff9-419c-4f01-b6fe-86ca060b221e,e73663ac-3965-4baa-a0bb-f119d2373fc9,1,James Conner,RB,13,33.69,5,29,3,126.6,1668.4,0
1ea5d8cf-d34d-49a4-9037-381d78d91eca,2022-09-05 3:52:32,30,ca76d88a-cc23-484f-8865-8c8d20deca7f,bddade8d-3fb7-4040-a322-94fa131cd9d5,9113f7ae-a816-4ef5-b1de-5e4f4b4da3af,1,D'Onta Foreman,RB,13,213.22,3,214,18,74.3,1634.66,0
1eb35f1b-9788-47fe-a656-23642f2437d5,2022-09-05 19:03:19,30,c0d1ad89-b7d8-4864-8f6d-c29368a5a029,150a79c9-4ce6-48cc-b844-e4b922be2554,f83348da-7d4f-49e3-9557-e1fc31761ec6,1,David Montgomery,RB,14,64.64,9,64,6,98.6,1709.6,0
1f734868-f72a-412b-89e3-02144a476176,2022-09-03 0:34:22,30,f718fa0f-84b7-49a8-9c4e-f40da566f69f,030a45e8-1c65-4805-a29d-025b7ba04bca,f9185c1b-2c53-43b1-9e58-21e40167af4b,1,Christian McCaffrey,RB,9,1.76,2,2,1,227.36,1729.42,0
1faa9555-bd95-40ac-be36-4bc692ce9576,2022-09-07 1:28:40,30,6a0e0540-3d54-4f1c-8a47-8dcb642a0b85,44083310-b1df-4d0c-ab67-89660e69252d,0478b929-e1a1-459a-81d0-d339673d78e1,1,George Kittle,TE,9,52.48,10,63,6,90.4,1653.58,0
1fecdc2d-3514-4ded-9553-cd74032e60e6,2022-09-03 19:14:58,30,e53f2914-6d4b-4e65-91f7-0b74628f01f5,106bdd25-0951-4c3b-b970-5458e0ce3fcd,e06a26e6-4645-441a-8993-0600ffb7f37c,1,J.D. McKissic,RB,14,164.33,9,160,14,9.8,1783.36,0
204d289d-5873-4eda-8362-d786951236c5,2022-09-06 9:52:31,30,6c91b88c-e641-481c-8ce5-f83671f834c8,4865122f-050d-472a-99b7-5edd5e703905,608f17c5-5c25-4cb6-9e34-b03a8b454b53,1,Justin Fields,QB,14,126.38,3,118,10,178.38,1834.64,0
3d97d226-961c-49d6-88ad-95148cd2dc5f,2022-09-06 10:10:11,30,2e3cf997-a3ef-49fb-915a-c4fdd712d719,9209829e-fbbe-471d-83db-7ea0e4ec5a82,02d9c924-c5a9-4b91-b4a8-6e326e6a9cbb,1,Cam Akers,RB,7,57.46,4,69,6,37.4,1634.24,0
3de572c8-109b-454b-9e85-4f109278eea9,2022-09-03 6:20:38,30,cc9bebf4-afc1-4026-a371-299a42da3904,c2e81937-ff2b-43f2-8933-9e88e36ee79f,8bb8c293-7253-4238-a706-acf9f34f39cc,1,T.J. Hockenson,TE,7,94.16,4,93,8,108.4,1631.92,0
3e5a3f1c-dc75-4c73-97bf-772ebfe3a901,2022-08-28 22:33:10,3600,dc9108f1-1de7-4961-b241-89fbd0168e0a,26e484f3-91d3-4ec4-8e10-0026742247ce,8b88116d-5c29-4e65-b61a-e94fa6836479,1,George Pickens,WR,9,100.67,7,103,9,78.2,1698.32,0
3e6e3624-5b45-4f82-a161-c1e7af9360ba,2022-08-04 23:09:30,28800,cf93e56e-cbad-4198-a22f-0cb8fe1634c7,e471d56a-51c5-41fc-ba31-35fa153afeb6,3464c15b-8f1e-49b7-abbd-28381a8fce93,1,Parris Campbell,WR,14,176.87,11,179,15,67.6,1724.36,0
3e998b22-a49d-443f-b2eb-b7929500907d,2022-09-06 5:00:13,30,affae983-92c9-44fd-88a4-61bb91e9f607,1a2a91de-7d68-4a8e-9ca0-9fc320b7b980,60b6666c-c661-43d3-806f-0cc4ab304ea8,1,Austin Ekeler,RB,8,5.49,5,5,1,209.2,1884.52,0
3f642e0b-5ae3-476f-a5ac-a8d69023ef2e,2022-07-21 21:00:24,28800,606119fc-9019-4726-9b40-252a6fd5cc83,6cc50115-ba74-457a-97d5-3055a36c835c,19f7f5ab-75ff-4046-ba32-1c94045d1407,1,Isiah Pacheco,RB,8,215.56,5,212,18,74.4,1720.78,0
501cc4ce-5649-49a2-8baf-336a2b47a16f,2022-08-06 6:51:47,30,22844dac-9151-4c2a-a5c2-c5481954aba6,451500ae-49b3-4804-9f11-a6e4c5a49879,97bed16e-149a-4722-8040-61949b0787be,1,George Pickens,WR,9,155.37,10,154,13,78.2,1691.18,0
5022ad16-9312-4531-a39d-758831256335,2022-07-24 8:40:37,30,04508d39-daa3-4b33-8bbf-c0ed6e05c77e,271140c5-84ec-42ed-b75a-7aff21acd927,c9a18560-e1ea-44f7-8747-fe7f345aaed4,1,Matt Ryan,QB,14,155.65,2,167,14,22.68,1643.6,0
5081e4df-3ae8-4364-8537-fefbbca3e813,2022-07-28 1:05:21,30,8665b5fd-203b-4d1e-8ea8-2e59199b1b4f,68d8de0f-3f37-4785-87b9-6ceb0e96b31c,e75b9c6d-f0d7-4a50-af97-4b9ffc371c28,1,Tyreek Hill,WR,11,21.63,2,23,2,227.2,1749.54,0
50a6df87-507b-4c0f-85cc-cdf44d945b5c,2022-08-13 16:52:16,30,a51af6fd-eeb7-48f3-8cfd-d440b5c0c18c,2d7c4c76-dd40-4088-a2c3-ff35e1b33096,f8cc00db-6e74-424c-8146-1f69af24dca5,1,Isaiah Spiller,RB,8,123,3,123,11,0,1689.14,0
5196d177-8a3d-4803-8f07-b241955bf741,2022-08-28 10:35:12,30,4d4f827a-e88e-49e7-b7bc-ae95e39741bd,1adbcc32-89af-4e81-b1c8-ca2ca779a477,65144ad1-edc8-48df-b70d-845b96583f70,1,Saquon Barkley,RB,9,14.57,12,12,1,192.2,1717.76,0
529b7c30-1c80-45e7-b3b8-593ac733a728,2022-08-30 6:00:16,30,97555099-0774-4329-92e3-a2a4932e0951,54e31d6e-0c14-4bfe-bcc0-7267db80a4ca,a5913d3c-5be0-4d2a-9b60-548c94882e79,1,Cooper Kupp,WR,7,4.18,4,4,1,162.5,1772.02,0
6ee6e375-c47f-44d8-945b-e498abe83b0a,2022-05-07 5:22:25,30,43cdfa50-32b5-4073-8b10-c5c267a405df,5f6427b4-f832-4280-b382-62c4351ae523,ab1e427d-e898-4a72-9588-f9063665e5a9,1,K.J. Osborn,WR,7,165.26,7,151,13,35.9,1610.3,0
6efd3aa4-4049-473e-8ffc-eb61984f5c93,2022-07-29 18:46:39,30,2c46da2f-ea3f-4309-8de7-1dafa5bafb26,5ec6cfd6-5046-4bd8-abaf-e0b7035081fa,94f5f876-66e7-4dd8-ad31-ea9cc3b4277c,1,Tyler Allgeier,RB,14,144.05,4,141,12,44.8,1811.44,0
6f0ab316-6139-4829-93d8-40e12ef57b54,2022-07-31 22:56:24,30,96a13af6-06a9-4442-aadd-f3c943b34224,15c7ed6e-39d3-4e1c-b5fa-98b114b57de6,dcb17acc-dea4-4b33-8844-d8b43b4dc045,1,Pat Freiermuth,TE,9,132.42,11,155,13,88.8,1652.96,0
6f260210-549f-430a-bf03-7dbc29bbc3ed,2022-07-17 17:02:28,30,026afccf-21f0-431f-8ae6-750fdb3590b2,3d5fd5fb-9e8a-4684-a483-322bba0b3d07,64335957-e972-4be9-848f-c1682f45a5f8,1,Breece Hall,RB,10,43.83,2,47,4,105.6,1703.26,0
6f5f8726-e55b-4565-a3da-377a087b86ce,2022-08-06 19:28:14,30,1b011c13-5e06-4055-964e-7e2ccfa55a59,77b7e32d-9834-4a54-a952-7125b21be018,9cda5e12-9ed2-4bbf-860e-b0c4949eda04,1,Tyler Allgeier,RB,14,142.93,4,141,12,62.7,1650.76,0
6fb28f68-9b54-4cf5-bd23-9f5690eda3c8,2022-08-05 22:01:34,30,17f21b64-f694-4299-a409-e8dcee3c406c,9b90991e-fc8c-4ac4-849f-19109d6e114e,99d85d21-83b6-48c6-b5cf-992956d5c4a4,1,Gus Edwards,RB,10,173.67,6,187,16,27.8,1650.82,0
7014fe60-c190-4d14-944a-fbfc3d89e114,2022-08-03 18:15:38,30,49fffdfb-badb-471a-aa8c-fc622dcb5d42,7e2aefbf-152e-4cfc-9383-d466eaca86e7,910128f1-2bb0-46e6-9b78-6253a659639e,1,George Kittle,TE,9,52.1,5,53,5,81.8,1719.32,0
7048c000-c671-4da4-95d2-b98abf0b4619,2022-08-31 9:53:23,30,5e7075ce-61ea-4739-8089-c3d645a4b77d,c679ac40-5046-4899-9a4e-3ff3d0af5af4,41b7b279-7960-4c11-8183-27a594be254c,1,Jalen Hurts,QB,7,59.81,10,63,6,320.92,1790.24,0
8b0d4ec1-2ebb-4129-87c9-e456f5808229,2022-05-26 7:52:35,30,3e8ffa8d-e711-49d8-913e-99d38d012750,7f7620dd-796f-4cc7-aeeb-aa28621d33a7,8baaa5ab-907c-4630-8f2e-1969c6b3df3d,1,Hunter Renfrow,WR,6,86.02,5,101,9,18.5,1656.66,0
8b1c37b1-9e8b-487a-bb27-a7c35c3529a5,2022-08-05 11:49:11,30,666e8b6d-a5b9-4af9-9bc7-47895d6ddb4c,ac0b1091-5bc5-4871-9080-9abd6f39eafd,1cd24bdf-3496-49fa-a863-c575ac642eb8,1,Christian McCaffrey,RB,9,1.99,1,1,1,214.86,1765.16,0
8b4e1d45-a645-49fa-b4c8-803ebc583c20,2022-07-23 9:02:08,30,1c056256-d09d-4765-a9f4-cdcbd443572b,cc737f08-bc29-4186-aa5f-16e649568c40,1cde3a25-af4e-4545-990b-89cf8cc925f9,1,Elijah Mitchell,RB,9,63.46,3,75,7,15.2,1730.56,0
8b59c698-f59b-4bd6-b1f6-92f0cb03ac8c,2022-08-26 6:07:46,30,0c3fdc2b-47eb-44c5-b783-cf3ae08a1ee1,4b8a9b08-2fbb-411c-aa60-88c1de734f08,d0a56638-6af4-40bf-968b-3fad8425b74c,1,Albert Okwuegbunam,TE,9,136.39,3,142,12,5.8,1652,0
8bfc9cb0-fe2b-4968-bbb9-7d5985fd6446,2022-07-10 4:46:55,30,fb313a00-ba72-4222-b7c4-8fe8caa48e1a,d7a8136a-6cc5-434c-b778-65a07cac012a,dbfcc211-0dd5-4a6c-b852-2dba8f1786c9,1,Rachaad White,RB,11,129.93,4,124,11,69.5,1728.78,0
8c6b80c7-f591-4a6b-b811-7b9ced76689c,2022-07-17 1:47:59,30,120d1097-db04-4e16-9c62-c7719bf97185,9375d785-4e00-4156-b5f9-b39f9e4e062e,d8aebbf4-b6db-485d-9c29-e8212c0ce562,1,George Kittle,TE,9,50.35,3,51,5,82.2,1717.92,0
8c8cfb89-faa1-4a7f-b94e-414281bee0ea,2022-06-22 2:42:00,30,f6d7abb6-51e9-4b67-8850-17bf0b145acd,1c3a4870-a2ae-4f28-a60c-27c7ce204df9,495c4ff0-21af-44d4-a9dc-1f33d0bf71f9,1,DeVonta Smith,WR,7,68.52,3,70,6,127.3,1627.26,0
8cd32b52-7eaa-42d0-8667-de360d9d0b49,2022-09-03 8:21:33,30,045a1468-d0ca-4c87-afb9-1b6e09e42343,06fa321f-b5e3-47d5-87d0-f7479024a3a2,38d72779-7ade-4984-9fad-e29cdcdde25b,1,Diontae Johnson,WR,9,49.49,3,46,4,43.3,1783.82,0
8ce3816b-b28c-4984-987f-ce3fcc7e3cd5,2022-05-09 3:55:37,30,05ab1462-3f51-42db-9d1e-07d58c4bb54d,3762fcea-fdff-4a40-aa75-45dbc100abbd,82bb84fc-64ba-43a0-9f79-15dfccff7d47,1,Dallas Goedert,TE,7,88.65,2,95,8,79.3,1739.04,0
8d585282-1bd0-49ed-81e7-a6e6bd444a54,2022-08-23 6:55:52,30,cee5bf41-e47a-4cf7-a7b6-ea95c9aec213,47dd1b02-7c3d-4372-bd9f-3f1e6475f142,d533af22-1f81-4834-b418-c3c9ec086ac4,1,James Cook,RB,7,101.77,10,111,10,40.5,1836.02,0
8e0a5830-b606-4c4f-a12a-66d2741d57fb,2022-08-29 19:14:19,30,db709573-8761-4a69-99a4-1b348d6bcc08,a59fc7b4-41fb-4cdb-b271-5360518c10b4,04639204-f65b-4909-9a21-ad41a1481c3f,1,Cam Akers,RB,7,53.27,3,46,4,47.2,1715.18,0
8e7474c2-b335-4864-8800-21d38b9f61e6,2022-07-25 6:05:40,30,12174713-f62d-4385-be6b-1bf92980e47c,b6373e32-78f5-4968-8c34-bd245adea28e,6ca054c8-ed7b-44cb-ad0f-8091aefc0059,1,Christian McCaffrey,RB,9,2.23,3,3,1,227.36,1720.9,0
adb9de60-3efe-40c8-89b2-1e6482592390,2022-08-01 2:51:16,30,756534e1-2cf6-4b37-9484-eee99021bd54,b2403a5f-2d08-4a8a-86a1-7c529175095c,b328eaae-e274-40b1-97b2-8478a0ffa65c,1,Tyler Allgeier,RB,14,143.74,4,148,13,57.6,1690.1,0
adc4ec86-b052-4419-b75e-d3e67d8dded5,2022-08-18 23:51:24,30,9326a181-9c7c-4b17-b2aa-8508cd78e294,82e16d72-9856-41f9-8b98-540832964d96,12184dfd-a24c-4dd7-88a2-137bf2f97a12,1,D'Andre Swift,RB,6,16.02,6,19,2,116.3,1638.78,0
ade5ec88-8883-46d8-967e-fedb67b2d775,2022-07-20 6:20:24,30,2393a3b0-db77-44c0-9ebc-8c3101623ca4,8d85c450-4e7d-42ea-84fb-1ae0eb95ba4a,1b3b1e71-3c16-4a96-b311-bcf30223223e,1,Derrick Henry,RB,6,7.96,10,10,1,217.76,1698.88,0
ade8f064-a3a2-4bf2-aaed-353e89856d6a,2022-09-01 6:46:22,30,248d39ea-4840-4dc4-8d3f-bd1b82ce0b50,1055dce2-7b74-4892-b8f5-15c06af3b6f5,62f5dc66-6c1c-4adb-bfeb-ddcb079e5206,1,Darrell Henderson,RB,0,117.78,4,117,10,32.6,1867.84,0
ae25edc0-0de4-4ce9-97d4-feaa58cbbc5c,2022-05-04 6:14:15,30,d0f1286f-c69f-4379-a0a8-b01ed3c91306,da552891-9457-4b59-8cfc-08e9ac1fca4f,edbbbfdc-9f28-4a4b-b558-43946e6c6dd1,1,CeeDee Lamb,WR,9,18.45,11,11,1,169.8,1736.6,0
ae3124dd-37ec-424a-a1ea-73503e7e74a6,2022-05-26 5:52:56,30,eca8259a-eb58-43b7-82f7-02647833fb51,d1ae2a46-7a0e-44f2-bd84-73cdb9512404,1decc48b-990a-43ae-978f-ba6c9db9ff88,1,Elijah Moore,WR,10,68.89,5,68,6,43.3,1619.26,0
af264b66-7aa5-4a78-af64-d9680c1a6a3a,2022-05-03 3:54:57,30,c51ce009-7bac-49a4-9574-583e4003822c,e11629d4-b986-4717-ad38-bcd2fa147161,4e66e91a-4e8b-47e3-aeb0-2a313c072e0a,1,Tee Higgins,WR,10,27,6,30,3,111.9,1869.54,0
aff97e73-ca75-4d98-ba2f-3af76ad01de9,2022-08-15 22:12:20,30,ad3e2661-3da2-4566-9938-d99bf98cb5f9,67421d17-ee5f-42f8-91b4-aab00e4b70d5,4df750f4-bf42-4042-99ce-eafc14939629,1,Tyler Lockett,WR,11,100.7,4,100,9,142,1728.3,0
b0f52bd0-f591-41e1-9e48-23508a7115cc,2022-08-28 5:06:03,30,5a84144b-c14c-41be-a716-1fa89551fcd4,139620cd-c948-4354-98db-96d5ac0d701d,4e13cce1-f218-40ee-808a-a7512b4d3c3d,1,Tony Pollard,RB,9,79.37,8,80,7,199.3,1778.16,0
b0f9790e-b8d2-496a-8ca1-0bab167c93b4,2022-08-25 2:59:34,30,1d643a2a-a074-4a3f-acb0-c99bbc68da24,ac6e21fa-3c7e-49b0-8e27-56505593c88e,ac391ea7-57c3-4bef-823d-f2b70035d397,1,DeVonta Smith,WR,7,76.73,9,81,7,128.3,1616.28,0
b10d8146-c180-4902-a777-b5116601212f,2022-08-24 5:19:44,30,bdd347d5-e6e1-4f13-b064-289fd6328861,9df1273c-a088-4189-b3ad-6e15154f28be,5cd6d25f-53ea-4b0b-962c-a3db954c6af2,1,Taysom Hill,TE,14,190.84,12,204,17,77.9,1712.04,0
b149cc10-71c6-494f-9906-a3987c514dc0,2022-07-30 7:20:08,30,a12e5203-e38d-4708-bc19-24a19ce3df2c,413c2962-1286-4f99-97ad-7e63771d5669,d4176fe1-02cd-4a98-89a3-0480c0405c5e,1,Melvin Gordon,RB,8,109.88,10,106,9,45.2,1722.86,0
b18a5d85-1b74-486a-9a13-522b1946e208,2022-08-24 0:21:17,30,0c9636fb-7153-4921-81f7-428a110d6824,153d1a44-ab2c-4b6a-b023-74cdb05acda8,1f381f9b-bbd8-4de7-bfc5-f3265822edef,1,George Kittle,TE,9,53.71,2,50,5,70.1,1734.1,0
c392af6f-a5c9-4d84-bbc0-6e15feb1c08d,2022-08-28 5:29:11,30,e13f73d3-979a-4308-806e-8d269153e39c,5cb75884-961b-4f94-abfb-d158033c81e5,13344922-a6fb-43a6-b2f3-d9014b5678db,1,A.J. Brown,WR,7,25.14,3,22,2,167.5,1765.92,0
c3b15b86-0b05-4d2d-9518-7cd434aadeff,2022-08-25 23:22:46,30,2c09e7f9-716a-4910-95cf-ef287c68cd68,2088d5e0-b3ae-4fce-920e-6a7069207ff3,5d5c48cb-8d46-4b10-aeab-c7404ade93dd,1,Adam Thielen,WR,7,67.84,8,65,6,118.5,1690.06,0
c50b1b26-ba7c-48c7-a637-5e9b69122577,2022-06-08 6:35:25,30,018ef690-8bd9-443a-bc26-836f828f8ba5,6d4c5c8b-9730-439b-97bf-b7b887a9e4e6,74873c5a-8518-435a-bbb1-33445f19c70e,1,Marvin Jones,WR,11,170.29,4,165,14,25.2,1696.42,0
c5499b30-a1fc-4c65-bb75-775636c4536f,2022-06-11 23:46:50,30,8c77f3af-0dc9-4dbf-b91b-1fb6c302b990,032e5931-7adb-421b-9ceb-8d2d5a4ce5ca,c5c42f91-2e13-4507-9b81-3addb4a85387,1,Rhamondre Stevenson,RB,10,118.51,11,107,9,151.5,1638.38,0
c55413fa-318b-4025-acf7-4b8e789f3523,2022-09-01 3:56:21,30,5943dcbd-160e-474b-a9c2-284ef973909b,de3bd14e-a86d-4b46-8e32-9a8da1135343,03d4f85b-8c12-4c74-b5a3-53d7ef111d9d,1,George Kittle,TE,9,52.33,9,57,5,81.2,1758.96,0
c571fb4a-f6c3-47df-bb10-7050617b6a55,2022-08-28 5:56:03,30,dd9c300a-f9de-4ff4-897c-b9649551809b,5aa4b602-2bc3-4204-b29c-ec577024152a,f8d6534c-1dc3-4508-9461-17f534ce6943,1,Tee Higgins,WR,10,27.28,7,31,3,142.4,1834.08,0
c5d68d23-a539-4b01-8511-bc7634fbf189,2022-05-08 0:05:38,30,bb419d75-bc56-40f6-85df-a78b7d2bd955,de24f9c5-7041-41ab-8c4a-c222a80d942c,d7ec40c5-1a33-4df1-9fef-94af1ce8b862,1,George Kittle,TE,9,43.81,2,47,4,69.7,1833.84,0
c695af6e-f5d2-4bb8-ba7b-82553158f714,2022-07-15 4:35:47,30,f872dcd1-be56-4a0d-8db7-57e9e4a1ad95,a30d8b25-b692-41e3-9bbe-c843f4833568,264d7efe-3a03-4bff-9f72-7f716f78ecbf,1,George Kittle,TE,9,50.52,10,58,5,77,1708.3,0
c7019e51-053c-4337-9ddc-bad0875aabcd,2022-06-07 23:42:29,30,b611bab1-c56a-4373-9324-8d8dc0640289,e087bc13-3890-4e65-ab36-acff7e9a7027,1a91b909-2d3c-4416-a4f9-a93d9ef646d5,1,Rob Gronkowski,TE,0,120.48,3,147,13,0,1771.56,0
c70e75cb-a9fc-46df-a1fc-f2987a9facec,2022-07-31 3:36:33,30,2801024b-cbfb-4e94-88ef-0328df340b41,af7b077e-c31d-445e-a341-94b7bdeabc32,4e2cb18e-3f1a-4cac-8a42-035d31ba8193,1,Austin Ekeler,RB,8,6.31,5,5,1,227.1,1654.24,0
c7476056-97cf-4f69-947d-f2e7c40181e9,2022-06-12 17:14:24,30,9038edeb-0a83-4c48-b41a-c80bfe63a70a,90bbbfb2-5576-44a4-9924-a1f4f47e0281,8be0fa44-bacb-4e2f-8365-6103c480e458,1,Justin Jefferson,WR,7,4.02,4,4,1,223.76,1881.76,0
c756dc71-cdf2-4577-973d-4676d8839ea2,2022-07-26 5:57:05,30,1e75477d-a137-4771-9c96-08151a3300b3,fcdfe762-f78b-4ec5-9b4c-bad0cfa7015c,30bec65c-a1ba-449b-a567-25ba9af39644,1,Zay Jones,WR,11,209.89,3,214,18,88.3,1742.4,0
003625b9-f77a-400d-8338-3f052e23aeac,2022-07-27 7:22:07,28800,c70ff170-33ac-44e6-b9d0-6795057d32d6,fbdca56f-b982-428b-b91d-0ee75fdae3a6,85b7a5f4-61f3-4f88-8ccc-0936276f4caa,1,Baker Mayfield,QB,7,199.9,4,213,18,0,1838.64,0
009515ab-51bf-4dd2-ab85-5abb29a294d2,2022-08-17 1:13:41,14400,a911718b-2fb2-4a41-91f8-7275f47e0152,6eb85889-873c-4c02-ba8e-b75bc6d85e68,ae429f10-6962-477d-9f86-5eedca084164,1,Tyler Lockett,WR,11,100.88,1,96,8,154.3,1633.66,0
